date,mandi,variety,modal_price
2024-02-16,Raipur,Common,2291
2024-02-17,Raipur,Common,2306
2024-02-18,Raipur,Common,2299
2024-02-19,Raipur,Common,2295
2024-02-20,Raipur,Common,2290
2024-02-21,Raipur,Common,2296
2024-02-22,Raipur,Common,2293
2024-02-23,Raipur,Common,2303
2024-02-24,Raipur,Common,2284
2024-02-25,Raipur,Common,2290
2024-02-26,Raipur,Common,2277
2024-02-27,Raipur,Common,2277
2024-02-28,Raipur,Common,2276
2024-02-29,Raipur,Common,2276
2024-03-01,Raipur,Common,2283
2024-03-02,Raipur,Common,2263
2024-03-03,Raipur,Common,2264
2024-03-04,Raipur,Common,2277
2024-03-05,Raipur,Common,2305
2024-03-06,Raipur,Common,2302
2024-03-07,Raipur,Common,2306
2024-03-08,Raipur,Common,2286
2024-03-09,Raipur,Common,2276
2024-03-10,Raipur,Common,2276
2024-03-11,Raipur,Common,2276
2024-03-12,Raipur,Common,2263
2024-03-13,Raipur,Common,2226
2024-03-14,Raipur,Common,2234
2024-03-15,Raipur,Common,2237
2024-03-16,Raipur,Common,2231
2024-03-17,Raipur,Common,2221
2024-03-18,Raipur,Common,2244
2024-03-19,Raipur,Common,2240
2024-03-20,Raipur,Common,2222
2024-03-21,Raipur,Common,2205
2024-03-22,Raipur,Common,2196
2024-03-23,Raipur,Common,2221
2024-03-24,Raipur,Common,2197
2024-03-25,Raipur,Common,2219
2024-03-26,Raipur,Common,2205
2024-03-27,Raipur,Common,2189
2024-03-28,Raipur,Common,2168
2024-03-29,Raipur,Common,2182
2024-03-30,Raipur,Common,2201
2024-03-31,Raipur,Common,2182
2024-04-01,Raipur,Common,2183
2024-04-02,Raipur,Common,2179
2024-04-03,Raipur,Common,2192
2024-04-04,Raipur,Common,2160
2024-04-05,Raipur,Common,2175
2024-04-06,Raipur,Common,2192
2024-04-07,Raipur,Common,2190
2024-04-08,Raipur,Common,2160
2024-04-09,Raipur,Common,2152
2024-04-10,Raipur,Common,2129
2024-04-11,Raipur,Common,2183
2024-04-12,Raipur,Common,2173
2024-04-13,Raipur,Common,2171
2024-04-14,Raipur,Common,2158
2024-04-15,Raipur,Common,2176
2024-04-16,Raipur,Common,2189
2024-04-17,Raipur,Common,2182
2024-04-18,Raipur,Common,2166
2024-04-19,Raipur,Common,2175
2024-04-20,Raipur,Common,2174
2024-04-21,Raipur,Common,2173
2024-04-22,Raipur,Common,2174
2024-04-23,Raipur,Common,2165
2024-04-24,Raipur,Common,2161
2024-04-25,Raipur,Common,2130
2024-04-26,Raipur,Common,2132
2024-04-27,Raipur,Common,2131
2024-04-28,Raipur,Common,2129
2024-04-29,Raipur,Common,2129
2024-04-30,Raipur,Common,2139
2024-05-01,Raipur,Common,2147
2024-05-02,Raipur,Common,2131
2024-05-03,Raipur,Common,2135
2024-05-04,Raipur,Common,2146
2024-05-05,Raipur,Common,2158
2024-05-06,Raipur,Common,2150
2024-05-07,Raipur,Common,2136
2024-05-08,Raipur,Common,2130
2024-05-09,Raipur,Common,2117
2024-05-10,Raipur,Common,2124
2024-05-11,Raipur,Common,2100
2024-05-12,Raipur,Common,2088
2024-05-13,Raipur,Common,2093
2024-05-14,Raipur,Common,2092
2024-05-15,Raipur,Common,2106
2024-05-16,Raipur,Common,2126
2024-05-17,Raipur,Common,2128
2024-05-18,Raipur,Common,2125
2024-05-19,Raipur,Common,2108
2024-05-20,Raipur,Common,2071
2024-05-21,Raipur,Common,2078
2024-05-22,Raipur,Common,2078
2024-05-23,Raipur,Common,2097
2024-05-24,Raipur,Common,2119
2024-05-25,Raipur,Common,2100
2024-05-26,Raipur,Common,2110
2024-05-27,Raipur,Common,2125
2024-05-28,Raipur,Common,2113
2024-05-29,Raipur,Common,2108
2024-05-30,Raipur,Common,2115
2024-05-31,Raipur,Common,2086
2024-06-01,Raipur,Common,2110
2024-06-02,Raipur,Common,2116
2024-06-03,Raipur,Common,2134
2024-06-04,Raipur,Common,2133
2024-06-05,Raipur,Common,2155
2024-06-06,Raipur,Common,2153
2024-06-07,Raipur,Common,2154
2024-06-08,Raipur,Common,2154
2024-06-09,Raipur,Common,2150
2024-06-10,Raipur,Common,2142
2024-06-11,Raipur,Common,2138
2024-06-12,Raipur,Common,2140
2024-06-13,Raipur,Common,2128
2024-06-14,Raipur,Common,2122
2024-06-15,Raipur,Common,2100
2024-06-16,Raipur,Common,2114
2024-06-17,Raipur,Common,2091
2024-06-18,Raipur,Common,2085
2024-06-19,Raipur,Common,2093
2024-06-20,Raipur,Common,2086
2024-06-21,Raipur,Common,2087
2024-06-22,Raipur,Common,2100
2024-06-23,Raipur,Common,2109
2024-06-24,Raipur,Common,2089
2024-06-25,Raipur,Common,2095
2024-06-26,Raipur,Common,2109
2024-06-27,Raipur,Common,2124
2024-06-28,Raipur,Common,2136
2024-06-29,Raipur,Common,2136
2024-06-30,Raipur,Common,2152
2024-07-01,Raipur,Common,2126
2024-07-02,Raipur,Common,2121
2024-07-03,Raipur,Common,2105
2024-07-04,Raipur,Common,2104
2024-07-05,Raipur,Common,2102
2024-07-06,Raipur,Common,2130
2024-07-07,Raipur,Common,2136
2024-07-08,Raipur,Common,2146
2024-07-09,Raipur,Common,2125
2024-07-10,Raipur,Common,2178
2024-07-11,Raipur,Common,2190
2024-07-12,Raipur,Common,2212
2024-07-13,Raipur,Common,2234
2024-07-14,Raipur,Common,2202
2024-07-15,Raipur,Common,2221
2024-07-16,Raipur,Common,2207
2024-07-17,Raipur,Common,2209
2024-07-18,Raipur,Common,2213
2024-07-19,Raipur,Common,2211
2024-07-20,Raipur,Common,2181
2024-07-21,Raipur,Common,2166
2024-07-22,Raipur,Common,2163
2024-07-23,Raipur,Common,2173
2024-07-24,Raipur,Common,2161
2024-07-25,Raipur,Common,2128
2024-07-26,Raipur,Common,2119
2024-07-27,Raipur,Common,2101
2024-07-28,Raipur,Common,2115
2024-07-29,Raipur,Common,2100
2024-07-30,Raipur,Common,2125
2024-07-31,Raipur,Common,2132
2024-08-01,Raipur,Common,2133
2024-08-02,Raipur,Common,2097
2024-08-03,Raipur,Common,2122
2024-08-04,Raipur,Common,2146
2024-08-05,Raipur,Common,2148
2024-08-06,Raipur,Common,2158
2024-08-07,Raipur,Common,2166
2024-08-08,Raipur,Common,2188
2024-08-09,Raipur,Common,2177
2024-08-10,Raipur,Common,2204
2024-08-11,Raipur,Common,2234
2024-08-12,Raipur,Common,2244
2024-08-13,Raipur,Common,2246
2024-08-14,Raipur,Common,2242
2024-08-15,Raipur,Common,2236
2024-08-16,Raipur,Common,2215
2024-08-17,Raipur,Common,2207
2024-08-18,Raipur,Common,2205
2024-08-19,Raipur,Common,2189
2024-08-20,Raipur,Common,2172
2024-08-21,Raipur,Common,2173
2024-08-22,Raipur,Common,2182
2024-08-23,Raipur,Common,2209
2024-08-24,Raipur,Common,2195
2024-08-25,Raipur,Common,2216
2024-08-26,Raipur,Common,2193
2024-08-27,Raipur,Common,2183
2024-08-28,Raipur,Common,2189
2024-08-29,Raipur,Common,2179
2024-08-30,Raipur,Common,2197
2024-08-31,Raipur,Common,2176
2024-09-01,Raipur,Common,2172
2024-09-02,Raipur,Common,2167
2024-09-03,Raipur,Common,2210
2024-09-04,Raipur,Common,2235
2024-09-05,Raipur,Common,2233
2024-09-06,Raipur,Common,2227
2024-09-07,Raipur,Common,2249
2024-09-08,Raipur,Common,2239
2024-09-09,Raipur,Common,2241
2024-09-10,Raipur,Common,2256
2024-09-11,Raipur,Common,2269
2024-09-12,Raipur,Common,2267
2024-09-13,Raipur,Common,2260
2024-09-14,Raipur,Common,2281
2024-09-15,Raipur,Common,2271
2024-09-16,Raipur,Common,2277
2024-09-17,Raipur,Common,2271
2024-09-18,Raipur,Common,2265
2024-09-19,Raipur,Common,2287
2024-09-20,Raipur,Common,2286
2024-09-21,Raipur,Common,2285
2024-09-22,Raipur,Common,2251
2024-09-23,Raipur,Common,2260
2024-09-24,Raipur,Common,2266
2024-09-25,Raipur,Common,2270
2024-09-26,Raipur,Common,2279
2024-09-27,Raipur,Common,2294
2024-09-28,Raipur,Common,2300
2024-09-29,Raipur,Common,2296
2024-09-30,Raipur,Common,2321
2024-10-01,Raipur,Common,2334
2024-10-02,Raipur,Common,2346
2024-10-03,Raipur,Common,2351
2024-10-04,Raipur,Common,2347
2024-10-05,Raipur,Common,2358
2024-10-06,Raipur,Common,2366
2024-10-07,Raipur,Common,2366
2024-10-08,Raipur,Common,2349
2024-10-09,Raipur,Common,2346
2024-10-10,Raipur,Common,2371
2024-10-11,Raipur,Common,2358
2024-10-12,Raipur,Common,2368
2024-10-13,Raipur,Common,2348
2024-10-14,Raipur,Common,2343
2024-10-15,Raipur,Common,2323
2024-10-16,Raipur,Common,2334
2024-10-17,Raipur,Common,2378
2024-10-18,Raipur,Common,2360
2024-10-19,Raipur,Common,2353
2024-10-20,Raipur,Common,2355
2024-10-21,Raipur,Common,2343
2024-10-22,Raipur,Common,2326
2024-10-23,Raipur,Common,2292
2024-10-24,Raipur,Common,2302
2024-10-25,Raipur,Common,2326
2024-10-26,Raipur,Common,2346
2024-10-27,Raipur,Common,2356
2024-10-28,Raipur,Common,2325
2024-10-29,Raipur,Common,2336
2024-10-30,Raipur,Common,2318
2024-10-31,Raipur,Common,2305
2024-11-01,Raipur,Common,2320
2024-11-02,Raipur,Common,2323
2024-11-03,Raipur,Common,2331
2024-11-04,Raipur,Common,2317
2024-11-05,Raipur,Common,2342
2024-11-06,Raipur,Common,2349
2024-11-07,Raipur,Common,2330
2024-11-08,Raipur,Common,2335
2024-11-09,Raipur,Common,2341
2024-11-10,Raipur,Common,2292
2024-11-11,Raipur,Common,2309
2024-11-12,Raipur,Common,2319
2024-11-13,Raipur,Common,2332
2024-11-14,Raipur,Common,2353
2024-11-15,Raipur,Common,2367
2024-11-16,Raipur,Common,2350
2024-11-17,Raipur,Common,2343
2024-11-18,Raipur,Common,2362
2024-11-19,Raipur,Common,2366
2024-11-20,Raipur,Common,2378
2024-11-21,Raipur,Common,2361
2024-11-22,Raipur,Common,2377
2024-11-23,Raipur,Common,2355
2024-11-24,Raipur,Common,2359
2024-11-25,Raipur,Common,2359
2024-11-26,Raipur,Common,2366
2024-11-27,Raipur,Common,2349
2024-11-28,Raipur,Common,2362
2024-11-29,Raipur,Common,2342
2024-11-30,Raipur,Common,2391
2024-12-01,Raipur,Common,2370
2024-12-02,Raipur,Common,2377
2024-12-03,Raipur,Common,2367
2024-12-04,Raipur,Common,2346
2024-12-05,Raipur,Common,2347
2024-12-06,Raipur,Common,2371
2024-12-07,Raipur,Common,2365
2024-12-08,Raipur,Common,2343
2024-12-09,Raipur,Common,2341
2024-12-10,Raipur,Common,2319
2024-12-11,Raipur,Common,2336
2024-12-12,Raipur,Common,2363
2024-12-13,Raipur,Common,2364
2024-12-14,Raipur,Common,2368
2024-12-15,Raipur,Common,2347
2024-12-16,Raipur,Common,2315
2024-12-17,Raipur,Common,2307
2024-12-18,Raipur,Common,2323
2024-12-19,Raipur,Common,2314
2024-12-20,Raipur,Common,2330
2024-12-21,Raipur,Common,2333
2024-12-22,Raipur,Common,2333
2024-12-23,Raipur,Common,2326
2024-12-24,Raipur,Common,2326
2024-12-25,Raipur,Common,2313
2024-12-26,Raipur,Common,2318
2024-12-27,Raipur,Common,2339
2024-12-28,Raipur,Common,2365
2024-12-29,Raipur,Common,2378
2024-12-30,Raipur,Common,2363
2024-12-31,Raipur,Common,2333
2025-01-01,Raipur,Common,2340
2025-01-02,Raipur,Common,2321
2025-01-03,Raipur,Common,2337
2025-01-04,Raipur,Common,2354
2025-01-05,Raipur,Common,2356
2025-01-06,Raipur,Common,2387
2025-01-07,Raipur,Common,2360
2025-01-08,Raipur,Common,2356
2025-01-09,Raipur,Common,2342
2025-01-10,Raipur,Common,2322
2025-01-11,Raipur,Common,2315
2025-01-12,Raipur,Common,2309
2025-01-13,Raipur,Common,2317
2025-01-14,Raipur,Common,2332
2025-01-15,Raipur,Common,2320
2025-01-16,Raipur,Common,2309
2025-01-17,Raipur,Common,2316
2025-01-18,Raipur,Common,2334
2025-01-19,Raipur,Common,2329
2025-01-20,Raipur,Common,2307
2025-01-21,Raipur,Common,2271
2025-01-22,Raipur,Common,2294
2025-01-23,Raipur,Common,2293
2025-01-24,Raipur,Common,2315
2025-01-25,Raipur,Common,2314
2025-01-26,Raipur,Common,2298
2025-01-27,Raipur,Common,2274
2025-01-28,Raipur,Common,2310
2025-01-29,Raipur,Common,2292
2025-01-30,Raipur,Common,2304
2025-01-31,Raipur,Common,2308
2025-02-01,Raipur,Common,2314
2025-02-02,Raipur,Common,2329
2025-02-03,Raipur,Common,2343
2025-02-04,Raipur,Common,2367
2025-02-05,Raipur,Common,2350
2025-02-06,Raipur,Common,2351
2025-02-07,Raipur,Common,2335
2025-02-08,Raipur,Common,2335
2025-02-09,Raipur,Common,2317
2025-02-10,Raipur,Common,2316
2025-02-11,Raipur,Common,2318
2025-02-12,Raipur,Common,2315
2025-02-13,Raipur,Common,2301
2025-02-14,Raipur,Common,2285
2025-02-15,Raipur,Common,2273
2025-02-16,Raipur,Common,2276
2025-02-17,Raipur,Common,2281
2025-02-18,Raipur,Common,2293
2025-02-19,Raipur,Common,2308
2025-02-20,Raipur,Common,2303
2025-02-21,Raipur,Common,2310
2025-02-22,Raipur,Common,2302
2025-02-23,Raipur,Common,2321
2025-02-24,Raipur,Common,2299
2025-02-25,Raipur,Common,2336
2025-02-26,Raipur,Common,2295
2025-02-27,Raipur,Common,2275
2025-02-28,Raipur,Common,2280
2025-03-01,Raipur,Common,2269
2025-03-02,Raipur,Common,2242
2025-03-03,Raipur,Common,2268
2025-03-04,Raipur,Common,2272
2025-03-05,Raipur,Common,2248
2025-03-06,Raipur,Common,2244
2025-03-07,Raipur,Common,2260
2025-03-08,Raipur,Common,2259
2025-03-09,Raipur,Common,2263
2025-03-10,Raipur,Common,2246
2025-03-11,Raipur,Common,2250
2025-03-12,Raipur,Common,2251
2025-03-13,Raipur,Common,2248
2025-03-14,Raipur,Common,2261
2025-03-15,Raipur,Common,2261
2025-03-16,Raipur,Common,2261
2025-03-17,Raipur,Common,2243
2025-03-18,Raipur,Common,2227
2025-03-19,Raipur,Common,2199
2025-03-20,Raipur,Common,2190
2025-03-21,Raipur,Common,2219
2025-03-22,Raipur,Common,2195
2025-03-23,Raipur,Common,2189
2025-03-24,Raipur,Common,2188
2025-03-25,Raipur,Common,2220
2025-03-26,Raipur,Common,2206
2025-03-27,Raipur,Common,2234
2025-03-28,Raipur,Common,2202
2025-03-29,Raipur,Common,2188
2025-03-30,Raipur,Common,2187
2025-03-31,Raipur,Common,2223
2025-04-01,Raipur,Common,2234
2025-04-02,Raipur,Common,2225
2025-04-03,Raipur,Common,2218
2025-04-04,Raipur,Common,2191
2025-04-05,Raipur,Common,2172
2025-04-06,Raipur,Common,2170
2025-04-07,Raipur,Common,2155
2025-04-08,Raipur,Common,2148
2025-04-09,Raipur,Common,2145
2025-04-10,Raipur,Common,2146
2025-04-11,Raipur,Common,2172
2025-04-12,Raipur,Common,2213
2025-04-13,Raipur,Common,2173
2025-04-14,Raipur,Common,2172
2025-04-15,Raipur,Common,2151
2025-04-16,Raipur,Common,2142
2025-04-17,Raipur,Common,2118
2025-04-18,Raipur,Common,2139
2025-04-19,Raipur,Common,2116
2025-04-20,Raipur,Common,2126
2025-04-21,Raipur,Common,2106
2025-04-22,Raipur,Common,2116
2025-04-23,Raipur,Common,2114
2025-04-24,Raipur,Common,2097
2025-04-25,Raipur,Common,2098
2025-04-26,Raipur,Common,2106
2025-04-27,Raipur,Common,2094
2025-04-28,Raipur,Common,2107
2025-04-29,Raipur,Common,2119
2025-04-30,Raipur,Common,2113
2025-05-01,Raipur,Common,2140
2025-05-02,Raipur,Common,2125
2025-05-03,Raipur,Common,2128
2025-05-04,Raipur,Common,2138
2025-05-05,Raipur,Common,2106
2025-05-06,Raipur,Common,2135
2025-05-07,Raipur,Common,2113
2025-05-08,Raipur,Common,2109
2025-05-09,Raipur,Common,2085
2025-05-10,Raipur,Common,2066
2025-05-11,Raipur,Common,2084
2025-05-12,Raipur,Common,2093
2025-05-13,Raipur,Common,2103
2025-05-14,Raipur,Common,2091
2025-05-15,Raipur,Common,2120
2025-05-16,Raipur,Common,2132
2025-05-17,Raipur,Common,2140
2025-05-18,Raipur,Common,2125
2025-05-19,Raipur,Common,2109
2025-05-20,Raipur,Common,2132
2025-05-21,Raipur,Common,2164
2025-05-22,Raipur,Common,2173
2025-05-23,Raipur,Common,2144
2025-05-24,Raipur,Common,2141
2025-05-25,Raipur,Common,2175
2025-05-26,Raipur,Common,2178
2025-05-27,Raipur,Common,2188
2025-05-28,Raipur,Common,2193
2025-05-29,Raipur,Common,2173
2025-05-30,Raipur,Common,2154
2025-05-31,Raipur,Common,2180
2025-06-01,Raipur,Common,2185
2025-06-02,Raipur,Common,2180
2025-06-03,Raipur,Common,2218
2025-06-04,Raipur,Common,2191
2025-06-05,Raipur,Common,2196
2025-06-06,Raipur,Common,2206
2025-06-07,Raipur,Common,2212
2025-06-08,Raipur,Common,2186
2025-06-09,Raipur,Common,2217
2025-06-10,Raipur,Common,2204
2025-06-11,Raipur,Common,2216
2025-06-12,Raipur,Common,2201
2025-06-13,Raipur,Common,2207
2025-06-14,Raipur,Common,2172
2025-06-15,Raipur,Common,2179
2025-06-16,Raipur,Common,2183
2025-06-17,Raipur,Common,2185
2025-06-18,Raipur,Common,2148
2025-06-19,Raipur,Common,2165
2025-06-20,Raipur,Common,2182
2025-06-21,Raipur,Common,2198
2025-06-22,Raipur,Common,2200
2025-06-23,Raipur,Common,2184
2025-06-24,Raipur,Common,2214
2025-06-25,Raipur,Common,2206
2025-06-26,Raipur,Common,2218
2025-06-27,Raipur,Common,2223
2025-06-28,Raipur,Common,2187
2025-06-29,Raipur,Common,2185
2025-06-30,Raipur,Common,2168
2025-07-01,Raipur,Common,2169
2025-07-02,Raipur,Common,2180
2025-07-03,Raipur,Common,2206
2025-07-04,Raipur,Common,2175
2025-07-05,Raipur,Common,2156
2025-07-06,Raipur,Common,2139
2025-07-07,Raipur,Common,2117
2025-07-08,Raipur,Common,2122
2025-07-09,Raipur,Common,2115
2025-07-10,Raipur,Common,2128
2025-07-11,Raipur,Common,2137
2025-07-12,Raipur,Common,2100
2025-07-13,Raipur,Common,2110
2025-07-14,Raipur,Common,2120
2025-07-15,Raipur,Common,2133
2025-07-16,Raipur,Common,2154
2025-07-17,Raipur,Common,2163
2025-07-18,Raipur,Common,2137
2025-07-19,Raipur,Common,2133
2025-07-20,Raipur,Common,2130
2025-07-21,Raipur,Common,2123
2025-07-22,Raipur,Common,2134
2025-07-23,Raipur,Common,2135
2025-07-24,Raipur,Common,2156
2025-07-25,Raipur,Common,2142
2025-07-26,Raipur,Common,2159
2025-07-27,Raipur,Common,2161
2025-07-28,Raipur,Common,2168
2025-07-29,Raipur,Common,2176
2025-07-30,Raipur,Common,2175
2025-07-31,Raipur,Common,2186
2025-08-01,Raipur,Common,2209
2025-08-02,Raipur,Common,2159
2025-08-03,Raipur,Common,2162
2025-08-04,Raipur,Common,2159
2025-08-05,Raipur,Common,2159
2025-08-06,Raipur,Common,2155
2025-08-07,Raipur,Common,2161
2025-08-08,Raipur,Common,2134
2025-08-09,Raipur,Common,2150
2025-08-10,Raipur,Common,2141
2025-08-11,Raipur,Common,2158
2025-08-12,Raipur,Common,2157
2025-08-13,Raipur,Common,2168
2025-08-14,Raipur,Common,2185
2025-08-15,Raipur,Common,2172
2025-08-16,Raipur,Common,2180
2025-08-17,Raipur,Common,2155
2025-08-18,Raipur,Common,2153
2025-08-19,Raipur,Common,2167
2025-08-20,Raipur,Common,2193
2025-08-21,Raipur,Common,2182
2025-08-22,Raipur,Common,2166
2025-08-23,Raipur,Common,2196
2025-08-24,Raipur,Common,2222
2025-08-25,Raipur,Common,2220
2025-08-26,Raipur,Common,2221
2025-08-27,Raipur,Common,2246
2025-08-28,Raipur,Common,2234
2025-08-29,Raipur,Common,2261
2025-08-30,Raipur,Common,2260
2025-08-31,Raipur,Common,2273
2025-09-01,Raipur,Common,2288
2025-09-02,Raipur,Common,2301
2025-09-03,Raipur,Common,2313
2025-09-04,Raipur,Common,2294
2025-09-05,Raipur,Common,2291
2025-09-06,Raipur,Common,2293
2025-09-07,Raipur,Common,2299
2025-09-08,Raipur,Common,2302
2025-09-09,Raipur,Common,2307
2025-09-10,Raipur,Common,2311
2025-09-11,Raipur,Common,2312
2025-09-12,Raipur,Common,2339
2025-09-13,Raipur,Common,2353
2025-09-14,Raipur,Common,2367
2025-09-15,Raipur,Common,2352
2025-09-16,Raipur,Common,2370
2025-09-17,Raipur,Common,2352
2025-09-18,Raipur,Common,2358
2025-09-19,Raipur,Common,2351
2025-09-20,Raipur,Common,2388
2025-09-21,Raipur,Common,2375
2025-09-22,Raipur,Common,2387
2025-09-23,Raipur,Common,2401
2025-09-24,Raipur,Common,2386
2025-09-25,Raipur,Common,2368
2025-09-26,Raipur,Common,2383
2025-09-27,Raipur,Common,2370
2025-09-28,Raipur,Common,2370
2025-09-29,Raipur,Common,2386
2025-09-30,Raipur,Common,2384
2025-10-01,Raipur,Common,2386
2025-10-02,Raipur,Common,2384
2025-10-03,Raipur,Common,2388
2025-10-04,Raipur,Common,2398
2025-10-05,Raipur,Common,2401
2025-10-06,Raipur,Common,2385
2025-10-07,Raipur,Common,2376
2025-10-08,Raipur,Common,2357
2025-10-09,Raipur,Common,2348
2025-10-10,Raipur,Common,2357
2025-10-11,Raipur,Common,2356
2025-10-12,Raipur,Common,2372
2025-10-13,Raipur,Common,2365
2025-10-14,Raipur,Common,2348
2025-10-15,Raipur,Common,2339
2025-10-16,Raipur,Common,2347
2025-10-17,Raipur,Common,2341
2025-10-18,Raipur,Common,2337
2025-10-19,Raipur,Common,2323
2025-10-20,Raipur,Common,2287
2025-10-21,Raipur,Common,2258
2025-10-22,Raipur,Common,2266
2025-10-23,Raipur,Common,2269
2025-10-24,Raipur,Common,2283
2025-10-25,Raipur,Common,2305
2025-10-26,Raipur,Common,2292
2025-10-27,Raipur,Common,2280
2025-10-28,Raipur,Common,2294
2025-10-29,Raipur,Common,2293
2025-10-30,Raipur,Common,2292
2025-10-31,Raipur,Common,2281
2025-11-01,Raipur,Common,2285
2025-11-02,Raipur,Common,2290
2025-11-03,Raipur,Common,2272
2025-11-04,Raipur,Common,2298
2025-11-05,Raipur,Common,2279
2025-11-06,Raipur,Common,2303
2025-11-07,Raipur,Common,2314
2025-11-08,Raipur,Common,2328
2025-11-09,Raipur,Common,2342
2025-11-10,Raipur,Common,2325
2025-11-11,Raipur,Common,2338
2025-11-12,Raipur,Common,2352
2025-11-13,Raipur,Common,2363
2025-11-14,Raipur,Common,2358
2025-11-15,Raipur,Common,2364
2025-11-16,Raipur,Common,2329
2025-11-17,Raipur,Common,2331
2025-11-18,Raipur,Common,2330
2025-11-19,Raipur,Common,2370
2025-11-20,Raipur,Common,2372
2025-11-21,Raipur,Common,2362
2025-11-22,Raipur,Common,2364
2025-11-23,Raipur,Common,2379
2025-11-24,Raipur,Common,2387
2025-11-25,Raipur,Common,2398
2025-11-26,Raipur,Common,2383
2025-11-27,Raipur,Common,2392
2025-11-28,Raipur,Common,2392
2025-11-29,Raipur,Common,2368
2025-11-30,Raipur,Common,2362
2025-12-01,Raipur,Common,2363
2025-12-02,Raipur,Common,2398
2025-12-03,Raipur,Common,2430
2025-12-04,Raipur,Common,2427
2025-12-05,Raipur,Common,2430
2025-12-06,Raipur,Common,2407
2025-12-07,Raipur,Common,2406
2025-12-08,Raipur,Common,2399
2025-12-09,Raipur,Common,2399
2025-12-10,Raipur,Common,2379
2025-12-11,Raipur,Common,2393
2025-12-12,Raipur,Common,2416
2025-12-13,Raipur,Common,2430
2025-12-14,Raipur,Common,2419
2025-12-15,Raipur,Common,2443
2025-12-16,Raipur,Common,2457
2025-12-17,Raipur,Common,2456
2025-12-18,Raipur,Common,2461
2025-12-19,Raipur,Common,2460
2025-12-20,Raipur,Common,2442
2025-12-21,Raipur,Common,2454
